Date,1,2
1961-01-01,13.80,1.00
1961-01-02,11.50,0.78
1961-01-03,8.80,0.84
1961-01-04,7.40,0.62
1961-01-05,4.95,0.61
1961-01-06,5.98,1.02
1961-01-07,7.05,1.16
1961-01-08,7.44,1.00
1961-01-09,7.35,0.86
1961-01-10,6.35,0.71
1961-01-11,4.94,0.64
1961-01-12,4.81,0.63
1961-01-13,4.25,0.62
1961-01-14,4.62,0.59
1961-01-15,4.42,0.40
1961-01-16,4.22,0.27
1961-01-17,3.96,0.42
1961-01-18,3.02,0.40
1961-01-19,3.01,0.29
1961-01-20,2.75,0.37
1961-01-21,2.45,0.37
1961-01-22,2.37,0.40
1961-01-23,2.09,0.40
1961-01-24,2.09,0.40
1961-01-25,2.19,0.34
1961-01-26,2.29,0.36
1961-01-27,2.21,0.36
1961-01-28,2.21,0.36
1961-01-29,2.21,0.34
1961-01-30,2.21,0.32
1961-01-31,2.21,0.32
1961-02-01,2.21,0.34
1961-02-02,2.41,0.34
1961-02-03,2.51,0.34
1961-02-04,2.41,0.34
1961-02-05,2.31,0.32
1961-02-06,2.31,0.28
1961-02-07,2.31,0.34
1961-02-08,2.31,0.29
1961-02-09,2.29,0.32
1961-02-10,2.29,0.33
1961-02-11,2.29,0.33
1961-02-12,2.29,0.31
1961-02-13,2.29,0.32
1961-02-14,2.19,0.31
1961-02-15,2.19,0.35
1961-02-16,2.19,0.46
1961-02-17,2.19,0.54
1961-02-18,2.26,0.53
1961-02-19,2.26,0.56
1961-02-20,2.26,0.56
1961-02-21,2.37,0.51
1961-02-22,2.37,0.52
1961-02-23,2.37,0.50
1961-02-24,2.26,0.53
1961-02-25,2.23,0.46
1961-02-26,2.12,0.46
1961-02-27,2.12,0.46
1961-02-28,2.12,0.34
1961-03-01,2.30,0.45
1961-03-02,2.42,0.42
1961-03-03,2.53,0.48
1961-03-04,2.61,0.47
1961-03-05,2.61,0.41
1961-03-06,2.69,0.41
1961-03-07,2.92,0.41
1961-03-08,3.13,0.48
1961-03-09,3.01,0.64
1961-03-10,3.35,0.50
1961-03-11,3.60,0.44
1961-03-12,3.85,0.53
1961-03-13,4.22,0.70
1961-03-14,5.02,1.80
1961-03-15,6.28,1.89
1961-03-16,7.52,1.78
1961-03-17,7.12,1.81
1961-03-18,7.13,1.51
1961-03-19,7.48,1.60
1961-03-20,8.51,2.67
1961-03-21,10.20,4.73
1961-03-22,11.40,3.54
1961-03-23,9.54,2.49
1961-03-24,8.19,1.80
1961-03-25,8.37,1.91
1961-03-26,8.35,1.60
1961-03-27,11.10,4.73
1961-03-28,22.60,8.44
1961-03-29,26.20,8.02
1961-03-30,24.50,5.74
1961-03-31,30.90,9.48
1961-04-01,35.90,12.20
1961-04-02,34.80,9.27
1961-04-03,28.00,5.56
1961-04-04,25.40,4.13
1961-04-05,17.80,3.33
1961-04-06,14.40,3.86
1961-04-07,42.40,17.60
1961-04-08,136.00,46.60
1961-04-09,171.00,28.00
1961-04-10,91.40,13.50
1961-04-11,53.20,6.86
1961-04-12,32.80,4.73
1961-04-13,22.70,3.33
1961-04-14,18.80,3.60
1961-04-15,19.80,4.40
1961-04-16,26.90,7.83
1961-04-17,43.80,10.60
1961-04-18,45.20,8.02
1961-04-19,38.20,6.86
1961-04-20,35.40,6.86
1961-04-21,26.90,4.27
1961-04-22,17.80,2.64
1961-04-23,13.60,2.23
1961-04-24,12.90,2.23
1961-04-25,12.20,2.33
1961-04-26,10.70,2.02
1961-04-27,9.30,1.64
1961-04-28,7.90,1.46
1961-04-29,6.50,1.08
1961-04-30,5.14,0.93
1961-05-01,4.46,0.78
1961-05-02,3.78,0.78
1961-05-03,3.44,0.64
1961-05-04,3.10,0.64
1961-05-05,2.80,0.56
1961-05-06,2.80,0.56
1961-05-07,2.50,0.49
1961-05-08,2.20,0.49
1961-05-09,3.10,0.64
1961-05-10,8.60,2.12
1961-05-11,8.25,1.46
1961-05-12,6.50,0.93
1961-05-13,5.82,0.86
1961-05-14,6.16,0.93
1961-05-15,6.50,0.93
1961-05-16,5.82,0.86
1961-05-17,7.90,1.08
1961-05-18,8.60,1.27
1961-05-19,7.90,1.08
1961-05-20,6.85,0.93
1961-05-21,6.50,0.78
1961-05-22,5.41,0.78
1961-05-23,4.66,0.78
1961-05-24,4.06,0.64
1961-05-25,3.26,0.64
1961-05-26,2.76,0.49
1961-05-27,2.42,0.46
1961-05-28,2.27,0.43
1961-05-29,1.96,0.36
1961-05-30,1.86,0.35
1961-05-31,1.61,0.34
1961-06-01,1.89,0.33
1961-06-02,1.81,0.33
1961-06-03,1.74,0.32
1961-06-04,1.66,0.32
1961-06-05,1.63,0.26
1961-06-06,1.55,0.26
1961-06-07,1.47,0.21
1961-06-08,1.44,0.21
1961-06-09,1.61,0.21
1961-06-10,1.52,0.30
1961-06-11,1.47,0.29
1961-06-12,1.86,0.25
1961-06-13,1.54,0.20
1961-06-14,1.49,0.20
1961-06-15,1.44,0.20
1961-06-16,1.42,0.28
1961-06-17,1.62,0.28
1961-06-18,1.56,0.24
1961-06-19,1.42,0.28
1961-06-20,1.36,0.28
1961-06-21,1.29,0.27
1961-06-22,1.23,0.23
1961-06-23,1.11,0.23
1961-06-24,1.17,0.27
1961-06-25,1.17,0.27
1961-06-26,1.23,0.27
1961-06-27,1.10,0.26
1961-06-28,1.10,0.22
1961-06-29,1.04,0.22
1961-06-30,0.93,0.18
1961-07-01,0.93,0.18
1961-07-02,0.93,0.18
1961-07-03,0.88,0.22
1961-07-04,0.87,0.18
1961-07-05,0.87,0.18
1961-07-06,0.82,0.18
1961-07-07,0.77,0.18
1961-07-08,0.87,0.23
1961-07-09,0.87,0.19
1961-07-10,0.87,0.19
1961-07-11,0.82,0.19
1961-07-12,0.82,0.19
1961-07-13,0.77,0.19
1961-07-14,0.77,0.19
1961-07-15,0.82,0.19
1961-07-16,0.82,0.19
1961-07-17,0.82,0.27
1961-07-18,0.87,0.19
1961-07-19,1.05,0.19
1961-07-20,1.05,0.36
1961-07-21,1.17,0.44
1961-07-22,1.23,0.36
1961-07-23,1.55,0.36
1961-07-24,1.42,0.28
1961-07-25,1.37,0.29
1961-07-26,1.30,0.25
1961-07-27,1.24,0.26
1961-07-28,1.24,0.26
1961-07-29,1.17,0.22
1961-07-30,1.11,0.22
1961-07-31,1.04,0.22
1961-08-01,0.98,0.19
1961-08-02,0.98,0.19
1961-08-03,0.86,0.16
1961-08-04,0.93,0.16
1961-08-05,0.93,0.16
1961-08-06,0.93,0.18
1961-08-07,0.99,0.15
1961-08-08,1.10,0.20
1961-08-09,1.05,0.20
1961-08-10,0.99,0.17
1961-08-11,0.93,0.17
1961-08-12,0.99,0.29
1961-08-13,1.10,0.24
1961-08-14,1.10,0.24
1961-08-15,1.10,0.25
1961-08-16,0.99,0.25
1961-08-17,0.88,0.25
1961-08-18,0.99,0.25
1961-08-19,1.05,0.21
1961-08-20,1.05,0.26
1961-08-21,1.05,0.22
1961-08-22,1.10,0.22
1961-08-23,1.05,0.28
1961-08-24,1.30,0.34
1961-08-25,2.90,1.85
1961-08-26,6.81,5.20
1961-08-27,9.15,4.58
1961-08-28,16.10,8.91
1961-08-29,14.90,4.77
1961-08-30,11.10,2.05
1961-08-31,8.11,1.31
1961-09-01,5.96,0.86
1961-09-02,4.88,0.63
1961-09-03,3.80,0.52
1961-09-04,3.18,0.43
1961-09-05,2.59,0.38
1961-09-06,2.40,0.38
1961-09-07,2.33,0.33
1961-09-08,2.21,0.38
1961-09-09,2.03,0.37
1961-09-10,2.30,0.51
1961-09-11,2.53,0.57
1961-09-12,2.45,0.51
1961-09-13,2.45,0.47
1961-09-14,2.37,0.47
1961-09-15,2.26,0.42
1961-09-16,2.19,0.42
1961-09-17,2.09,0.37
1961-09-18,1.88,0.37
1961-09-19,1.79,0.37
1961-09-20,1.72,0.37
1961-09-21,1.82,0.32
1961-09-22,1.82,0.37
1961-09-23,1.57,0.37
1961-09-24,1.39,0.32
1961-09-25,1.39,0.32
1961-09-26,1.30,0.33
1961-09-27,1.30,0.33
1961-09-28,1.34,0.28
1961-09-29,1.25,0.28
1961-09-30,1.19,0.28
1961-10-01,1.24,0.28
1961-10-02,1.32,0.29
1961-10-03,1.36,0.29
1961-10-04,1.29,0.29
1961-10-05,1.32,0.29
1961-10-06,1.24,0.30
1961-10-07,1.24,0.30
1961-10-08,1.27,0.30
1961-10-09,1.31,0.30
1961-10-10,1.31,0.30
1961-10-11,1.21,0.30
1961-10-12,1.21,0.30
1961-10-13,1.24,0.30
1961-10-14,1.24,0.30
1961-10-15,1.24,0.30
1961-10-16,1.27,0.30
1961-10-17,1.30,0.30
1961-10-18,1.30,0.30
1961-10-19,1.30,0.30
1961-10-20,1.33,0.30
1961-10-21,1.33,0.30
1961-10-22,1.20,0.30
1961-10-23,1.23,0.30
1961-10-24,1.23,0.31
1961-10-25,1.36,0.31
1961-10-26,1.36,0.31
1961-10-27,1.26,0.31
1961-10-28,1.26,0.31
1961-10-29,1.26,0.31
1961-10-30,1.26,0.31
1961-10-31,1.29,0.37
1961-11-01,1.29,0.37
1961-11-02,1.43,0.37
1961-11-03,1.58,0.37
1961-11-04,1.58,0.37
1961-11-05,1.58,0.37
1961-11-06,1.58,0.37
1961-11-07,1.58,0.37
1961-11-08,1.58,0.37
1961-11-09,1.58,0.31
1961-11-10,1.43,0.30
1961-11-11,1.40,0.30
1961-11-12,1.40,0.30
1961-11-13,1.40,0.25
1961-11-14,0.86,0.25
1961-11-15,1.26,0.29
1961-11-16,1.26,0.29
1961-11-17,1.36,0.25
1961-11-18,1.23,0.25
1961-11-19,1.36,0.25
1961-11-20,1.36,0.21
1961-11-21,1.20,0.25
1961-11-22,1.20,0.25
1961-11-23,1.33,0.25
1961-11-24,1.63,0.29
1961-11-25,1.63,0.25
1961-11-26,1.48,0.25
1961-11-27,1.20,0.29
1961-11-28,1.51,0.29
1961-11-29,1.51,0.25
1961-11-30,1.51,0.25
1961-12-01,1.66,0.33
1961-12-02,1.70,0.29
1961-12-03,2.62,0.55
1961-12-04,3.47,1.27
1961-12-05,3.63,0.79
1961-12-06,4.37,1.10
1961-12-07,7.57,4.31
1961-12-08,10.70,2.25
1961-12-09,9.07,1.85
1961-12-10,8.42,1.41
1961-12-11,6.48,1.36
1961-12-12,5.55,0.86
1961-12-13,4.79,0.61
1961-12-14,3.76,0.49
1961-12-15,2.92,0.61
1961-12-16,2.41,0.64
1961-12-17,3.17,0.54
1961-12-18,3.17,0.46
1961-12-19,2.78,0.47
1961-12-20,2.68,0.40
1961-12-21,2.50,0.38
1961-12-22,2.41,0.37
1961-12-23,2.23,0.33
1961-12-24,2.32,0.33
1961-12-25,2.23,0.29
1961-12-26,2.23,0.29
1961-12-27,2.23,0.29
1961-12-28,1.90,0.26
1961-12-29,1.74,0.30
1961-12-30,1.66,0.33
1961-12-31,1.66,0.33
1962-01-01,1.58,0.33
1962-01-02,1.58,0.31
1962-01-03,1.51,0.31
1962-01-04,1.82,0.31
1962-01-05,1.82,0.29
1962-01-06,1.89,0.29
1962-01-07,1.97,0.28
1962-01-08,1.81,0.27
1962-01-09,1.66,0.27
1962-01-10,1.59,0.27
1962-01-11,1.59,0.27
1962-01-12,1.59,0.27
1962-01-13,1.51,0.27
1962-01-14,1.51,0.27
1962-01-15,1.58,0.28
1962-01-16,1.65,0.28
1962-01-17,1.72,0.28
1962-01-18,1.70,0.35
1962-01-19,1.70,0.31
1962-01-20,1.77,0.30
1962-01-21,1.83,0.30
1962-01-22,1.83,0.26
1962-01-23,1.67,0.25
1962-01-24,1.67,0.31
1962-01-25,1.67,0.28
1962-01-26,1.67,0.26
1962-01-27,1.67,0.26
1962-01-28,1.52,0.25
1962-01-29,1.46,0.25
1962-01-30,1.40,0.22
1962-01-31,1.34,0.22
1962-02-01,1.22,0.24
1962-02-02,1.22,0.24
1962-02-03,1.28,0.30
1962-02-04,1.26,0.32
1962-02-05,1.32,0.32
1962-02-06,1.38,0.34
1962-02-07,1.43,0.35
1962-02-08,1.43,0.37
1962-02-09,1.43,0.38
1962-02-10,1.43,0.38
1962-02-11,1.29,0.38
1962-02-12,1.29,0.38
1962-02-13,1.29,0.33
1962-02-14,1.29,0.37
1962-02-15,1.29,0.33
1962-02-16,1.34,0.38
1962-02-17,1.50,0.36
1962-02-18,1.60,0.36
1962-02-19,1.66,0.27
1962-02-20,1.71,0.30
1962-02-21,1.71,0.37
1962-02-22,1.60,0.34
1962-02-23,1.60,0.31
1962-02-24,1.65,0.34
1962-02-25,1.65,0.34
1962-02-26,1.65,0.29
1962-02-27,1.65,0.29
1962-02-28,1.65,0.29
1962-03-01,1.60,0.30
1962-03-02,1.60,0.29
1962-03-03,1.60,0.37
1962-03-04,1.60,0.33
1962-03-05,1.60,0.33
1962-03-06,1.65,0.33
1962-03-07,1.77,0.34
1962-03-08,1.83,0.36
1962-03-09,1.83,0.36
1962-03-10,1.88,0.33
1962-03-11,1.88,0.33
1962-03-12,1.88,0.34
1962-03-13,1.88,0.38
1962-03-14,1.88,0.38
1962-03-15,1.88,0.37
1962-03-16,1.95,0.37
1962-03-17,1.95,0.40
1962-03-18,1.95,0.41
1962-03-19,1.95,0.42
1962-03-20,2.00,0.43
1962-03-21,2.00,0.40
1962-03-22,1.95,0.40
1962-03-23,1.83,0.40
1962-03-24,1.83,0.39
1962-03-25,1.83,0.37
1962-03-26,1.83,0.35
1962-03-27,1.83,0.33
1962-03-28,1.71,0.31
1962-03-29,1.65,0.31
1962-03-30,1.65,0.32
1962-03-31,1.71,0.32
1962-04-01,1.71,0.40
1962-04-02,1.98,0.54
1962-04-03,2.45,0.84
1962-04-04,3.92,1.23
1962-04-05,6.73,2.53
1962-04-06,16.30,10.40
1962-04-07,49.80,37.90
1962-04-08,132.00,52.10
1962-04-09,166.00,35.80
1962-04-10,139.00,22.90
1962-04-11,107.00,22.00
1962-04-12,112.00,22.60
1962-04-13,110.00,20.20
1962-04-14,102.00,15.10
1962-04-15,80.70,13.20
1962-04-16,63.50,9.06
1962-04-17,41.00,4.89
1962-04-18,25.90,3.33
1962-04-19,20.70,2.64
1962-04-20,17.00,2.23
1962-04-21,15.30,1.83
1962-04-22,12.50,1.46
1962-04-23,10.00,1.08
1962-04-24,7.90,0.93
1962-04-25,7.20,0.78
1962-04-26,6.16,0.64
1962-04-27,5.14,0.64
1962-04-28,4.80,0.49
1962-04-29,5.14,0.64
1962-04-30,7.90,0.78
1962-05-01,8.60,0.86
1962-05-02,9.30,1.17
1962-05-03,13.60,1.55
1962-05-04,12.50,1.83
1962-05-05,13.20,2.23
1962-05-06,11.40,1.64
1962-05-07,10.00,1.27
1962-05-08,11.80,1.83
1962-05-09,12.90,1.83
1962-05-10,10.70,1.22
1962-05-11,8.95,0.87
1962-05-12,7.55,0.71
1962-05-13,6.85,0.70
1962-05-14,10.40,1.61
1962-05-15,13.20,1.92
1962-05-16,23.80,3.51
1962-05-17,29.80,3.06
1962-05-18,26.10,2.39
1962-05-19,19.30,2.05
1962-05-20,13.20,1.68
1962-05-21,9.80,1.21
1962-05-22,7.41,0.89
1962-05-23,5.90,0.71
1962-05-24,6.16,0.64
1962-05-25,7.00,1.18
1962-05-26,6.58,1.33
1962-05-27,4.76,0.75
1962-05-28,3.60,0.51
1962-05-29,3.01,0.39
1962-05-30,2.69,0.39
1962-05-31,3.28,1.86
1962-06-01,3.99,1.62
1962-06-02,3.60,1.03
1962-06-03,4.10,1.66
1962-06-04,5.17,1.78
1962-06-05,6.63,1.96
1962-06-06,16.10,15.40
1962-06-07,16.40,14.80
1962-06-08,11.20,3.92
1962-06-09,9.92,2.05
1962-06-10,17.50,6.79
1962-06-11,16.40,4.89
1962-06-12,11.20,2.05
1962-06-13,9.48,1.51
1962-06-14,8.07,1.27
1962-06-15,9.28,2.93
1962-06-16,14.00,4.16
1962-06-17,15.60,2.32
1962-06-18,10.80,4.21
1962-06-19,10.10,2.07
1962-06-20,6.53,1.14
1962-06-21,4.59,0.80
1962-06-22,3.43,0.58
1962-06-23,2.96,0.45
1962-06-24,2.70,0.46
1962-06-25,2.50,0.46
1962-06-26,2.32,0.47
1962-06-27,2.24,0.39
1962-06-28,2.24,0.33
1962-06-29,2.41,0.48
1962-06-30,7.24,3.03
1962-07-01,23.80,9.06
1962-07-02,25.30,6.81
1962-07-03,19.20,2.81
1962-07-04,11.30,1.62
1962-07-05,9.18,1.17
1962-07-06,12.80,0.83
1962-07-07,18.60,0.69
1962-07-08,11.70,0.74
1962-07-09,7.99,1.32
1962-07-10,10.50,2.30
1962-07-11,14.40,3.17
1962-07-12,12.10,2.16
1962-07-13,8.29,1.34
1962-07-14,6.02,1.98
1962-07-15,5.70,1.77
1962-07-16,5.05,1.00
1962-07-17,4.77,0.70
1962-07-18,10.20,0.92
1962-07-19,19.30,4.85
1962-07-20,202.00,51.00
1962-07-21,265.00,38.60
1962-07-22,100.00,6.24
1962-07-23,44.60,2.35
1962-07-24,19.00,1.44
1962-07-25,11.40,1.10
1962-07-26,10.40,1.09
1962-07-27,7.74,0.74
1962-07-28,7.08,0.79
1962-07-29,7.12,0.92
1962-07-30,9.97,2.71
1962-07-31,14.20,4.53
1962-08-01,10.70,1.96
1962-08-02,8.11,1.87
1962-08-03,7.63,1.87
1962-08-04,7.49,4.53
1962-08-05,7.96,2.22
1962-08-06,6.38,1.32
1962-08-07,6.38,1.56
1962-08-08,6.73,2.27
1962-08-09,11.90,2.63
1962-08-10,8.50,1.59
1962-08-11,6.80,0.94
1962-08-12,7.20,1.10
1962-08-13,6.25,0.95
1962-08-14,5.00,0.69
1962-08-15,4.12,0.56
1962-08-16,3.60,0.56
1962-08-17,3.32,0.43
1962-08-18,3.38,0.43
1962-08-19,3.08,0.50
1962-08-20,3.14,0.83
1962-08-21,6.49,5.41
1962-08-22,9.18,5.26
1962-08-23,6.96,1.98
1962-08-24,5.89,1.13
1962-08-25,5.86,1.30
1962-08-26,7.93,3.20
1962-08-27,9.25,1.96
1962-08-28,9.03,1.61
1962-08-29,16.60,1.78
1962-08-30,17.60,1.44
1962-08-31,11.50,1.12
1962-09-01,9.15,0.89
1962-09-02,10.40,0.95
1962-09-03,11.30,1.03
1962-09-04,9.79,1.20
1962-09-05,7.49,0.90
1962-09-06,5.85,0.77
1962-09-07,5.21,0.63
1962-09-08,4.61,0.57
1962-09-09,4.10,0.57
1962-09-10,3.61,0.58
1962-09-11,3.34,0.44
1962-09-12,2.93,0.45
1962-09-13,2.88,0.45
1962-09-14,3.14,0.46
1962-09-15,3.34,0.46
1962-09-16,3.19,0.47
1962-09-17,3.02,0.47
1962-09-18,2.85,0.40
1962-09-19,2.68,0.33
1962-09-20,2.49,0.34
1962-09-21,2.30,0.29
1962-09-22,2.11,0.29
1962-09-23,2.14,0.25
1962-09-24,2.17,0.25
1962-09-25,2.20,0.25
1962-09-26,2.23,0.29
1962-09-27,2.26,0.34
1962-09-28,2.29,0.34
1962-09-29,2.32,0.34
1962-09-30,2.36,0.34
1962-10-01,2.39,0.34
1962-10-02,3.17,0.49
1962-10-03,3.43,0.64
1962-10-04,3.17,0.49
1962-10-05,2.91,0.41
1962-10-06,2.87,0.41
1962-10-07,2.61,0.34
1962-10-08,2.36,0.34
1962-10-09,2.36,0.34
1962-10-10,2.13,0.34
1962-10-11,2.13,0.34
1962-10-12,2.36,0.34
1962-10-13,2.58,0.34
1962-10-14,2.32,0.34
1962-10-15,2.32,0.34
1962-10-16,2.13,0.29
1962-10-17,1.90,0.29
1962-10-18,1.92,0.34
1962-10-19,7.53,2.75
1962-10-20,20.10,6.47
1962-10-21,16.40,2.54
1962-10-22,11.40,1.64
1962-10-23,9.12,1.27
1962-10-24,7.44,1.08
1962-10-25,6.32,0.93
1962-10-26,5.76,0.78
1962-10-27,5.20,0.71
1962-10-28,4.16,0.64
1962-10-29,3.61,0.56
1962-10-30,10.80,7.24
1962-10-31,39.40,24.80
1962-11-01,41.80,12.20
1962-11-02,24.10,3.33
1962-11-03,13.20,2.23
1962-11-04,9.20,1.64
1962-11-05,7.07,1.27
1962-11-06,5.26,0.93
1962-11-07,4.13,0.86
1962-11-08,3.55,0.71
1962-11-09,2.99,0.64
1962-11-10,2.46,0.64
1962-11-11,1.98,0.64
1962-11-12,1.96,0.78
1962-11-13,1.92,0.56
1962-11-14,2.10,0.29
1962-11-15,2.10,0.29
1962-11-16,1.71,0.25
1962-11-17,1.86,0.25
1962-11-18,2.47,0.64
1962-11-19,2.68,0.71
1962-11-20,2.47,0.41
1962-11-21,3.03,0.93
1962-11-22,6.66,3.06
1962-11-23,10.90,5.06
1962-11-24,13.20,4.13
1962-11-25,11.20,2.64
1962-11-26,10.00,2.33
1962-11-27,8.74,1.83
1962-11-28,7.81,1.46
1962-11-29,7.31,1.27
1962-11-30,6.42,1.17
1962-12-01,6.34,0.83
1962-12-02,6.56,0.53
1962-12-03,6.76,0.80
1962-12-04,6.68,0.79
1962-12-05,6.62,0.78
1962-12-06,6.00,0.78
1962-12-07,4.99,0.77
1962-12-08,4.56,0.70
1962-12-09,4.12,0.69
1962-12-10,3.80,0.69
1962-12-11,3.40,0.69
1962-12-12,3.16,0.69
1962-12-13,2.87,0.68
1962-12-14,2.72,0.66
1962-12-15,2.69,0.66
1962-12-16,2.53,0.61
1962-12-17,2.45,0.51
1962-12-18,2.37,0.44
1962-12-19,2.21,0.40
1962-12-20,2.13,0.33
1962-12-21,2.13,0.28
1962-12-22,1.96,0.27
1962-12-23,1.80,0.25
1962-12-24,1.64,0.29
1962-12-25,1.58,0.28
1962-12-26,1.66,0.28
1962-12-27,1.66,0.29
1962-12-28,1.58,0.28
1962-12-29,1.44,0.29
1962-12-30,1.51,0.29
1962-12-31,1.51,0.24
1963-01-01,1.51,0.23
1963-01-02,1.44,0.24
1963-01-03,1.44,0.23
1963-01-04,1.37,0.23
1963-01-05,1.37,0.22
1963-01-06,1.30,0.22
1963-01-07,1.44,0.22
1963-01-08,1.44,0.22
1963-01-09,1.44,0.20
1963-01-10,1.37,0.20
1963-01-11,1.30,0.18
1963-01-12,1.24,0.18
1963-01-13,1.17,0.16
1963-01-14,1.17,0.21
1963-01-15,1.11,0.21
1963-01-16,1.11,0.18
1963-01-17,1.17,0.20
1963-01-18,1.17,0.22
1963-01-19,1.11,0.28
1963-01-20,1.23,0.30
1963-01-21,1.30,0.27
1963-01-22,1.36,0.21
1963-01-23,1.36,0.25
1963-01-24,1.30,0.25
1963-01-25,1.30,0.28
1963-01-26,1.30,0.28
1963-01-27,1.30,0.25
1963-01-28,1.30,0.25
1963-01-29,1.30,0.25
1963-01-30,1.30,0.22
1963-01-31,1.30,0.22
1963-02-01,1.30,0.22
1963-02-02,1.30,0.22
1963-02-03,1.30,0.22
1963-02-04,1.30,0.22
1963-02-05,1.42,0.23
1963-02-06,1.42,0.22
1963-02-07,1.48,0.22
1963-02-08,1.48,0.21
1963-02-09,1.48,0.20
1963-02-10,1.48,0.16
1963-02-11,1.42,0.17
1963-02-12,1.30,0.17
1963-02-13,1.30,0.19
1963-02-14,1.17,0.20
1963-02-15,1.11,0.23
1963-02-16,1.17,0.25
1963-02-17,1.23,0.28
1963-02-18,1.30,0.26
1963-02-19,1.36,0.28
1963-02-20,1.30,0.26
1963-02-21,1.36,0.25
1963-02-22,1.28,0.25
1963-02-23,1.34,0.26
1963-02-24,1.34,0.25
1963-02-25,1.26,0.26
1963-02-26,1.26,0.28
1963-02-27,1.38,0.26
1963-02-28,1.43,0.26
1963-03-01,1.40,0.28
1963-03-02,1.40,0.30
1963-03-03,1.50,0.26
1963-03-04,1.40,0.23
1963-03-05,1.46,0.25
1963-03-06,1.46,0.28
1963-03-07,1.46,0.25
1963-03-08,1.39,0.27
1963-03-09,1.48,0.27
1963-03-10,1.48,0.24
1963-03-11,1.46,0.22
1963-03-12,1.46,0.22
1963-03-13,1.42,0.23
1963-03-14,1.46,0.21
1963-03-15,1.46,0.20
1963-03-16,1.46,0.19
1963-03-17,1.30,0.19
1963-03-18,1.30,0.19
1963-03-19,1.25,0.18
1963-03-20,1.18,0.19
1963-03-21,1.18,0.19
1963-03-22,1.18,0.19
1963-03-23,1.10,0.20
1963-03-24,1.10,0.21
1963-03-25,1.10,0.22
1963-03-26,1.10,0.22
1963-03-27,1.14,0.22
1963-03-28,1.14,0.22
1963-03-29,1.14,0.23
1963-03-30,1.18,0.22
1963-03-31,1.18,0.23
1963-04-01,1.14,0.22
1963-04-02,1.10,0.22
1963-04-03,1.12,0.22
1963-04-04,1.12,0.20
1963-04-05,1.28,0.20
1963-04-06,1.28,0.19
1963-04-07,1.28,0.15
1963-04-08,1.28,0.18
1963-04-09,1.28,0.20
1963-04-10,1.33,0.22
1963-04-11,1.48,0.29
1963-04-12,1.59,0.56
1963-04-13,1.90,0.69
1963-04-14,2.30,0.99
1963-04-15,4.51,2.22
1963-04-16,9.73,5.28
1963-04-17,24.30,8.42
1963-04-18,51.10,12.20
1963-04-19,85.80,17.90
1963-04-20,114.00,29.00
1963-04-21,151.00,33.30
1963-04-22,145.00,33.30
1963-04-23,113.00,24.50
1963-04-24,87.90,17.90
1963-04-25,66.90,13.50
1963-04-26,48.00,8.44
1963-04-27,32.80,5.74
1963-04-28,22.70,3.86
1963-04-29,16.50,2.64
1963-04-30,12.20,2.02
1963-05-01,10.40,1.83
1963-05-02,10.70,2.75
1963-05-03,13.60,2.75
1963-05-04,11.40,1.83
1963-05-05,9.30,1.46
1963-05-06,8.25,1.27
1963-05-07,7.90,1.08
1963-05-08,7.20,0.93
1963-05-09,5.82,0.78
1963-05-10,5.14,0.64
1963-05-11,4.46,0.64
1963-05-12,3.78,0.49
1963-05-13,3.44,0.49
1963-05-14,3.10,0.41
1963-05-15,3.40,0.49
1963-05-16,3.14,0.49
1963-05-17,3.70,0.41
1963-05-18,4.74,0.34
1963-05-19,2.65,0.34
1963-05-20,3.44,0.34
1963-05-21,2.05,0.33
1963-05-22,1.79,0.33
1963-05-23,1.58,0.27
1963-05-24,1.52,0.27
1963-05-25,1.14,0.26
1963-05-26,1.12,0.26
1963-05-27,0.93,0.25
1963-05-28,0.91,0.24
1963-05-29,0.88,0.24
1963-05-30,0.86,0.23
1963-05-31,0.85,0.23
1963-06-01,0.99,0.26
1963-06-02,1.28,0.31
1963-06-03,1.55,0.36
1963-06-04,1.72,0.40
1963-06-05,1.69,0.39
1963-06-06,1.69,0.33
1963-06-07,1.65,0.27
1963-06-08,1.49,0.22
1963-06-09,1.20,0.26
1963-06-10,1.18,0.21
1963-06-11,1.03,0.20
1963-06-12,1.03,0.20
1963-06-13,1.18,0.20
1963-06-14,1.18,0.20
1963-06-15,1.20,0.20
1963-06-16,1.49,0.21
1963-06-17,2.91,0.49
1963-06-18,8.84,0.83
1963-06-19,14.60,1.01
1963-06-20,10.80,0.88
1963-06-21,7.34,0.69
1963-06-22,6.34,0.59
1963-06-23,5.93,0.51
1963-06-24,4.25,0.43
1963-06-25,3.32,0.33
1963-06-26,2.95,0.31
1963-06-27,2.60,0.29
1963-06-28,2.34,0.22
1963-06-29,2.34,0.22
1963-06-30,2.10,0.22
1963-07-01,1.92,0.22
1963-07-02,1.92,0.22
1963-07-03,1.86,0.29
1963-07-04,1.70,0.29
1963-07-05,1.58,0.29
1963-07-06,1.43,0.23
1963-07-07,1.32,0.19
1963-07-08,1.21,0.23
1963-07-09,1.17,0.23
1963-07-10,1.59,0.36
1963-07-11,1.38,0.24
1963-07-12,1.38,0.20
1963-07-13,1.21,0.20
1963-07-14,1.10,0.20
1963-07-15,1.14,0.20
1963-07-16,1.05,0.17
1963-07-17,1.08,0.17
1963-07-18,0.88,0.17
1963-07-19,0.90,0.24
1963-07-20,0.92,0.32
1963-07-21,1.18,0.54
